Date,Time,Day,Comp,Round_For,Venue,Result_For,HomeTeam,AwayTeam,HomeGoals,AwayGoals,xG_For,xGA_For,Poss_For,HomeCaptain,HomeFormation,Opp Formation_For,Sh_For,SoT_For,SoT%_For,G/Sh_For,G/SoT_For,Dist_For,FK_For,PK_For,PKatt_For,npxG_For,npxG/Sh_For,G-xG_For,np:G-xG_For,Att_For,Live_For,Dead_For,TB_For,Sw_For,Crs_For,TI_For,CK_For,In_For,Out_For,Str_For,Cmp_For,Off_For,Blocks_For,Cmp%_For,TotDist_For,PrgDist_For,Ast_For,xAG_For,xA_For,KP_For,1/3_For,PPA_For,CrsPA_For,PrgP_For,SCA_For,PassLive_For,PassDead_For,TO_For,Fld_For,Def_For,GCA_For,Tkl_For,TklW_For,Def 3rd_For,Mid 3rd_For,Att 3rd_For,Tkl%_For,Lost_For,Pass_For,Int_For,Tkl+Int_For,Clr_For,Err_For,Touches_For,Def Pen_For,Att Pen_For,Succ_For,Succ%_For,Tkld_For,Tkld%_For,Carries_For,PrgC_For,CPA_For,Mis_For,Dis_For,Rec_For,PrgR_For,CrdY_For,CrdR_For,2CrdY_For,Fls_For,PKwon_For,PKcon_For,OG_For,Recov_For,Won_For,Won%_For,GF_ForAway,GA_ForAway,xG_ForAway,xGA_ForAway,Poss_ForAway,Captain_ForAway,Formation_ForAway,Opp Formation_ForAway,Match Report_ForAway,Sh_ForAway,SoT_ForAway,SoT%_ForAway,G/Sh_ForAway,G/SoT_ForAway,Dist_ForAway,FK_ForAway,PK_ForAway,PKatt_ForAway,npxG_ForAway,npxG/Sh_ForAway,G-xG_ForAway,np:G-xG_ForAway,Att_ForAway,Live_ForAway,Dead_ForAway,TB_ForAway,Sw_ForAway,Crs_ForAway,TI_ForAway,CK_ForAway,In_ForAway,Out_ForAway,Str_ForAway,Cmp_ForAway,Off_ForAway,Blocks_ForAway,Cmp%_ForAway,TotDist_ForAway,PrgDist_ForAway,Ast_ForAway,xAG_ForAway,xA_ForAway,KP_ForAway,1/3_ForAway,PPA_ForAway,CrsPA_ForAway,PrgP_ForAway,SCA_ForAway,PassLive_ForAway,PassDead_ForAway,TO_ForAway,Fld_ForAway,Def_ForAway,GCA_ForAway,Tkl_ForAway,TklW_ForAway,Def 3rd_ForAway,Mid 3rd_ForAway,Att 3rd_ForAway,Tkl%_ForAway,Lost_ForAway,Pass_ForAway,Int_ForAway,Tkl+Int_ForAway,Clr_ForAway,Err_ForAway,Touches_ForAway,Def Pen_ForAway,Att Pen_ForAway,Succ_ForAway,Succ%_ForAway,Tkld_ForAway,Tkld%_ForAway,Carries_ForAway,PrgC_ForAway,CPA_ForAway,Mis_ForAway,Dis_ForAway,Rec_ForAway,PrgR_ForAway,CrdY_ForAway,CrdR_ForAway,2CrdY_ForAway,Fls_ForAway,PKwon_ForAway,PKcon_ForAway,OG_ForAway,Recov_ForAway,Won_ForAway,Won%_ForAway
2024-10-20,14:00,Sun,Premier League,Matchweek 8,Home,L,Wolverhampton Wanderers,Manchester City,1,2,0.8,1.6,23,Mario Lemina,3-5-2,4-1-4-1,3,2,66.7,0.33,0.5,17.6,0.0,0,0,0.8,0.26,0.2,0.2,237.0,205.0,30.0,1.0,3.0,4,11.0,1.0,0.0,0.0,1.0,158.0,2.0,6.0,66.7,3118.0,1313.0,1,0.8,0.3,3.0,8.0,2.0,1.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,26.0,13,22.0,3.0,1.0,54.5,10.0,17.0,6,32,50.0,0.0,374.0,112.0,4.0,4.0,44.4,4.0,44.4,161.0,7.0,3.0,7.0,10.0,157.0,8.0,4,0,0,8,0.0,0.0,0.0,31.0,14.0,51.9,1,2,1.0,1.9,57,Reece James,4-2-3-1,4-2-3-1,Match Report,12,2,16.7,0.08,0.5,16.1,1.0,0,0,1.0,0.08,0.0,0.0,579.0,537.0,42.0,2.0,5.0,17,14.0,5.0,2.0,0.0,0.0,499.0,0.0,7.0,86.2,8701.0,2866.0,1,0.7,0.9,8.0,39.0,10.0,3.0,43.0,19.0,15.0,1.0,0.0,2.0,0.0,2.0,12.0,10,5.0,7.0,0.0,44.4,5.0,7.0,8,20,12.0,0.0,673.0,58.0,24.0,10.0,34.5,17.0,58.6,402.0,24.0,8.0,12.0,8.0,495.0,40.0,3,0,0,13,0.0,1.0,0.0,39.0,10.0,62.5
2024-10-21,20:00,Mon,Premier League,Matchweek 8,Home,W,Nottingham Forest,Crystal Palace,1,0,1.7,1.0,51,Ryan Yates,4-2-3-1,3-1-4-2,20,6,30.0,0.05,0.17,18.0,0.0,0,0,1.7,0.09,-0.7,-0.7,493.0,440.0,51.0,1.0,3.0,23,21.0,6.0,4.0,2.0,0.0,391.0,2.0,14.0,79.3,6668.0,2549.0,0,1.5,1.2,15.0,32.0,6.0,2.0,38.0,36.0,24.0,3.0,3.0,0.0,1.0,2.0,9.0,5,2.0,6.0,1.0,33.3,6.0,11.0,14,23,18.0,0.0,625.0,58.0,30.0,16.0,59.3,8.0,29.6,290.0,25.0,6.0,18.0,15.0,385.0,36.0,2,0,0,9,0.0,0.0,0.0,39.0,18.0,56.3,0,1,1.0,1.7,49,Marc Guéhi,3-1-4-2,4-2-3-1,Match Report,20,7,35.0,0.0,0.0,21.1,0.0,0,0,1.0,0.05,-1.0,-1.0,482.0,440.0,40.0,1.0,5.0,16,15.0,6.0,2.0,0.0,0.0,375.0,2.0,12.0,77.8,6744.0,2269.0,0,0.8,0.4,16.0,33.0,8.0,3.0,42.0,30.0,22.0,2.0,3.0,1.0,1.0,0.0,23.0,14,11.0,8.0,4.0,33.3,16.0,13.0,5,28,25.0,1.0,609.0,57.0,22.0,6.0,66.7,3.0,33.3,279.0,18.0,4.0,13.0,6.0,370.0,41.0,3,0,0,12,0.0,0.0,0.0,45.0,14.0,43.8
2024-10-25,20:00,Fri,Premier League,Matchweek 9,Home,L,Leicester City,Nott'ham Forest,1,3,0.8,1.7,65,Jamie Vardy,4-2-3-1,4-2-3-1,11,1,9.1,0.09,1.0,21.5,0.0,0,0,0.8,0.07,0.2,0.2,615.0,564.0,51.0,2.0,3.0,26,23.0,6.0,4.0,1.0,0.0,518.0,0.0,8.0,84.2,8199.0,2974.0,1,0.7,1.0,10.0,57.0,10.0,2.0,55.0,18.0,16.0,1.0,1.0,0.0,0.0,2.0,14.0,10,8.0,4.0,2.0,25.0,15.0,9.0,6,20,26.0,1.0,740.0,69.0,24.0,6.0,30.0,11.0,55.0,511.0,35.0,6.0,16.0,8.0,509.0,55.0,5,0,0,16,0.0,0.0,0.0,45.0,24.0,61.5,3,1,1.7,0.8,35,Ryan Yates,4-2-3-1,4-2-3-1,Match Report,20,5,25.0,0.15,0.6,21.6,1.0,0,0,1.7,0.09,1.3,1.3,338.0,293.0,44.0,0.0,1.0,21,10.0,7.0,3.0,4.0,0.0,240.0,1.0,10.0,71.0,4348.0,2030.0,1,0.8,0.4,10.0,24.0,5.0,1.0,31.0,29.0,18.0,1.0,3.0,2.0,1.0,4.0,19.0,11,11.0,5.0,3.0,64.7,6.0,7.0,10,29,28.0,1.0,464.0,58.0,29.0,15.0,62.5,5.0,20.8,200.0,19.0,11.0,12.0,9.0,238.0,31.0,3,0,0,9,0.0,0.0,0.0,46.0,15.0,38.5
2024-10-26,15:00,Sat,Premier League,Matchweek 9,Home,D,Aston Villa,Bournemouth,1,1,1.8,0.3,57,John McGinn,4-4-1-1,4-2-3-1,18,8,44.4,0.06,0.13,15.1,0.0,0,0,1.8,0.1,-0.8,-0.8,475.0,422.0,53.0,2.0,1.0,21,14.0,9.0,7.0,0.0,0.0,383.0,0.0,9.0,80.6,6914.0,2859.0,1,1.3,1.7,13.0,29.0,11.0,2.0,37.0,33.0,22.0,5.0,1.0,1.0,1.0,2.0,11.0,5,3.0,4.0,4.0,54.5,5.0,4.0,11,22,17.0,0.0,562.0,68.0,33.0,6.0,46.2,5.0,38.5,361.0,18.0,6.0,6.0,12.0,370.0,37.0,7,0,0,12,0.0,0.0,0.0,37.0,13.0,46.4,3,4,1.3,4.1,35,Conor Chaplin,4-2-3-1,4-2-3-1,Match Report,11,5,45.5,0.27,0.6,17.4,0.0,0,0,1.3,0.12,1.7,1.7,328.0,288.0,39.0,2.0,0.0,19,11.0,5.0,4.0,0.0,0.0,220.0,1.0,9.0,67.1,4290.0,1739.0,3,0.8,0.6,8.0,27.0,7.0,2.0,23.0,16.0,15.0,1.0,0.0,0.0,0.0,5.0,13.0,9,6.0,5.0,2.0,64.3,5.0,7.0,12,25,36.0,0.0,456.0,84.0,20.0,3.0,50.0,3.0,50.0,191.0,12.0,4.0,19.0,5.0,217.0,23.0,3,1,1,10,0.0,1.0,1.0,40.0,14.0,35.9
2024-10-26,15:00,Sat,Premier League,Matchweek 9,Home,W,Brentford,Ipswich Town,4,3,4.1,1.3,65,Christian Nørgaard,4-2-3-1,4-2-3-1,19,8,42.1,0.11,0.25,16.0,1.0,1,1,3.3,0.17,-1.1,-1.3,612.0,560.0,50.0,1.0,1.0,26,25.0,4.0,4.0,0.0,0.0,499.0,2.0,8.0,81.5,9470.0,3164.0,2,3.2,1.9,17.0,35.0,10.0,4.0,64.0,38.0,32.0,4.0,0.0,2.0,0.0,6.0,8.0,6,3.0,3.0,2.0,50.0,3.0,7.0,4,12,33.0,2.0,718.0,86.0,30.0,5.0,31.3,9.0,56.3,428.0,19.0,7.0,11.0,4.0,492.0,64.0,0,0,0,7,1.0,0.0,0.0,38.0,25.0,64.1,1,1,1.2,0.8,60,Bernd Leno,4-2-3-1,4-2-3-1,Match Report,14,3,21.4,0.07,0.33,18.2,0.0,0,0,1.2,0.09,-0.2,-0.2,638.0,594.0,42.0,1.0,4.0,17,24.0,2.0,1.0,0.0,0.0,539.0,2.0,10.0,84.5,10009.0,3551.0,1,1.2,0.8,12.0,47.0,15.0,6.0,44.0,23.0,21.0,0.0,1.0,0.0,0.0,2.0,16.0,11,8.0,5.0,3.0,46.2,7.0,9.0,4,20,23.0,0.0,742.0,51.0,22.0,7.0,41.2,9.0,52.9,478.0,13.0,3.0,12.0,10.0,531.0,43.0,0,0,0,8,0.0,0.0,0.0,44.0,8.0,30.8
2024-10-26,15:00,Sat,Premier League,Matchweek 9,Home,W,Manchester City,Southampton,1,0,2.9,0.2,57,Rúben Dias,4-1-4-1,5-4-1,22,7,31.8,0.05,0.14,16.6,0.0,0,0,2.9,0.13,-1.9,-1.9,660.0,620.0,39.0,2.0,2.0,29,12.0,12.0,11.0,0.0,0.0,595.0,1.0,8.0,90.2,9155.0,2147.0,1,2.8,2.7,19.0,48.0,22.0,3.0,65.0,40.0,33.0,4.0,1.0,1.0,0.0,2.0,12.0,7,2.0,6.0,4.0,60.0,6.0,5.0,10,22,14.0,0.0,735.0,30.0,52.0,9.0,75.0,2.0,16.7,526.0,38.0,16.0,3.0,12.0,592.0,63.0,1,0,0,9,0.0,0.0,0.0,32.0,6.0,42.9,1,1,0.3,1.8,43,Lewis Cook,4-2-3-1,4-4-1-1,Match Report,10,3,30.0,0.1,0.33,21.6,0.0,0,0,0.3,0.03,0.7,0.7,365.0,322.0,38.0,0.0,3.0,20,7.0,7.0,5.0,1.0,0.0,288.0,5.0,6.0,78.9,5430.0,2337.0,1,0.3,0.4,8.0,25.0,7.0,2.0,34.0,20.0,18.0,1.0,0.0,1.0,0.0,2.0,17.0,10,4.0,12.0,1.0,45.5,6.0,8.0,11,28,20.0,0.0,484.0,59.0,17.0,5.0,38.5,6.0,46.2,280.0,18.0,5.0,19.0,5.0,287.0,34.0,6,0,0,14,0.0,0.0,0.0,41.0,15.0,53.6
2024-10-26,17:30,Sat,Premier League,Matchweek 9,Home,D,Everton,Fulham,1,1,0.8,1.2,40,James Tarkowski,4-2-3-1,4-2-3-1,10,5,50.0,0.1,0.2,14.3,0.0,0,0,0.8,0.08,0.2,0.2,429.0,379.0,46.0,0.0,1.0,17,19.0,4.0,2.0,1.0,0.0,331.0,4.0,10.0,77.2,6032.0,2561.0,1,0.8,1.2,10.0,29.0,11.0,4.0,33.0,20.0,19.0,1.0,0.0,0.0,0.0,2.0,19.0,12,13.0,4.0,2.0,56.3,7.0,9.0,8,27,27.0,2.0,530.0,69.0,17.0,7.0,53.8,6.0,46.2,253.0,8.0,1.0,15.0,10.0,328.0,33.0,1,0,0,8,0.0,0.0,0.0,40.0,18.0,69.2,0,1,0.2,2.9,43,Jack Stephens,5-4-1,4-1-4-1,Match Report,5,2,40.0,0.0,0.0,13.8,0.0,0,0,0.2,0.04,-0.2,-0.2,503.0,469.0,32.0,1.0,2.0,2,11.0,1.0,1.0,0.0,0.0,454.0,2.0,5.0,90.3,7201.0,2391.0,0,0.2,0.3,5.0,9.0,4.0,0.0,21.0,10.0,8.0,1.0,0.0,1.0,0.0,0.0,14.0,9,10.0,3.0,1.0,18.2,9.0,8.0,6,20,30.0,1.0,600.0,140.0,14.0,6.0,35.3,9.0,52.9,406.0,15.0,5.0,8.0,3.0,450.0,21.0,3,0,0,9,0.0,0.0,0.0,18.0,8.0,57.1
2024-10-26,15:00,Sat,Premier League,Matchweek 9,Home,D,Brighton and Hove Albion,Wolves,2,2,1.3,1.3,51,Danny Welbeck,4-4-2,3-4-3,19,6,31.6,0.11,0.33,17.5,1.0,0,0,1.3,0.07,0.7,0.7,500.0,456.0,42.0,3.0,2.0,26,14.0,9.0,7.0,0.0,0.0,417.0,2.0,10.0,83.4,7676.0,2516.0,2,1.0,0.9,12.0,23.0,14.0,3.0,50.0,27.0,18.0,3.0,2.0,2.0,0.0,3.0,17.0,10,6.0,8.0,3.0,42.9,12.0,10.0,9,26,22.0,1.0,637.0,82.0,32.0,11.0,45.8,12.0,50.0,366.0,21.0,8.0,20.0,12.0,411.0,49.0,3,0,0,12,0.0,0.0,0.0,55.0,11.0,42.3,2,2,1.3,1.3,49,Mario Lemina,3-4-3,4-4-2,Match Report,14,7,50.0,0.14,0.29,11.9,0.0,0,0,1.3,0.1,0.7,0.7,480.0,432.0,47.0,0.0,1.0,19,15.0,6.0,5.0,1.0,0.0,388.0,1.0,12.0,80.8,7060.0,2362.0,1,1.3,0.8,12.0,25.0,4.0,1.0,32.0,26.0,13.0,7.0,2.0,2.0,0.0,3.0,24.0,12,14.0,6.0,4.0,52.2,11.0,10.0,9,33,30.0,3.0,601.0,84.0,28.0,12.0,50.0,9.0,37.5,333.0,16.0,8.0,12.0,8.0,386.0,32.0,3,0,0,10,0.0,0.0,0.0,46.0,15.0,57.7
2024-10-27,14:00,Sun,Premier League,Matchweek 9,Home,W,Chelsea,Newcastle Utd,2,1,1.6,1.8,50,Reece James,4-2-3-1,4-3-3,17,7,41.2,0.12,0.29,16.7,0.0,0,0,1.6,0.09,0.4,0.4,495.0,447.0,46.0,3.0,5.0,20,12.0,7.0,7.0,0.0,0.0,404.0,2.0,7.0,81.6,7079.0,2102.0,2,1.5,0.9,14.0,42.0,5.0,3.0,33.0,29.0,20.0,1.0,5.0,0.0,2.0,4.0,12.0,8,4.0,6.0,2.0,40.0,6.0,11.0,16,28,25.0,0.0,618.0,60.0,30.0,7.0,41.2,7.0,41.2,399.0,22.0,10.0,11.0,6.0,399.0,32.0,6,0,0,13,0.0,0.0,0.0,45.0,13.0,48.1,2,2,0.8,0.9,55,Virgil van Dijk,4-2-3-1,4-4-2,Match Report,9,4,44.4,0.22,0.5,17.8,0.0,0,0,0.8,0.09,1.2,1.2,514.0,462.0,51.0,1.0,2.0,24,20.0,3.0,3.0,0.0,0.0,411.0,1.0,12.0,80.0,7165.0,2295.0,2,0.7,1.1,6.0,31.0,7.0,1.0,28.0,15.0,13.0,1.0,1.0,0.0,0.0,4.0,16.0,9,9.0,6.0,1.0,50.0,6.0,7.0,5,21,22.0,0.0,605.0,70.0,23.0,9.0,50.0,4.0,22.2,339.0,9.0,4.0,12.0,13.0,407.0,27.0,2,0,0,14,0.0,0.0,0.0,31.0,11.0,37.9
2024-10-27,14:00,Sun,Premier League,Matchweek 9,Home,W,Crystal Palace,Tottenham,1,0,0.8,0.7,34,Marc Guéhi,3-4-3,4-3-3,14,6,42.9,0.07,0.17,19.6,1.0,0,0,0.8,0.06,0.2,0.2,296.0,249.0,43.0,1.0,2.0,29,13.0,8.0,4.0,1.0,0.0,181.0,4.0,10.0,61.1,3674.0,1896.0,1,0.5,0.8,8.0,26.0,8.0,3.0,33.0,22.0,15.0,2.0,0.0,2.0,1.0,2.0,32.0,19,13.0,13.0,6.0,64.0,9.0,15.0,11,43,38.0,0.0,450.0,72.0,22.0,4.0,33.3,7.0,58.3,171.0,15.0,5.0,12.0,12.0,179.0,33.0,4,0,0,16,0.0,0.0,0.0,53.0,21.0,58.3,1,2,1.8,1.6,50,Bruno Guimarães,4-3-3,4-2-3-1,Match Report,11,2,18.2,0.09,0.5,14.0,1.0,0,0,1.8,0.16,-0.8,-0.8,495.0,445.0,49.0,2.0,0.0,11,21.0,4.0,4.0,0.0,0.0,400.0,1.0,12.0,80.8,7138.0,2719.0,1,1.7,1.3,9.0,33.0,10.0,1.0,37.0,20.0,13.0,3.0,0.0,2.0,0.0,2.0,13.0,8,4.0,7.0,2.0,50.0,7.0,6.0,6,19,13.0,2.0,581.0,84.0,23.0,6.0,46.2,4.0,30.8,372.0,7.0,3.0,16.0,8.0,400.0,37.0,3,0,0,16,0.0,0.0,0.0,37.0,14.0,51.9
2024-10-27,14:00,Sun,Premier League,Matchweek 9,Home,W,West Ham United,Manchester Utd,2,1,2.8,2.3,42,Jarrod Bowen,4-2-3-1,4-2-3-1,11,2,18.2,0.09,0.5,12.3,0.0,1,1,2.1,0.2,-0.8,-1.1,436.0,395.0,38.0,2.0,3.0,23,14.0,6.0,3.0,3.0,0.0,338.0,3.0,16.0,77.5,5808.0,2291.0,1,2.2,1.1,10.0,26.0,10.0,4.0,35.0,22.0,15.0,2.0,2.0,1.0,0.0,3.0,11.0,5,7.0,2.0,2.0,50.0,7.0,6.0,12,23,42.0,1.0,562.0,84.0,29.0,10.0,62.5,6.0,37.5,284.0,21.0,6.0,13.0,13.0,331.0,34.0,5,0,0,6,1.0,0.0,0.0,52.0,13.0,48.1,1,2,2.3,2.8,58,Bruno Fernandes,4-2-3-1,4-2-3-1,Match Report,18,5,27.8,0.06,0.2,18.0,1.0,0,0,2.3,0.13,-1.3,-1.3,595.0,546.0,46.0,6.0,6.0,24,24.0,5.0,3.0,2.0,0.0,486.0,3.0,9.0,81.7,8131.0,2578.0,1,2.1,1.2,14.0,46.0,10.0,3.0,47.0,35.0,28.0,1.0,3.0,2.0,0.0,1.0,19.0,11,6.0,10.0,3.0,37.5,10.0,12.0,6,25,31.0,1.0,714.0,76.0,32.0,7.0,50.0,7.0,50.0,417.0,17.0,7.0,12.0,4.0,483.0,47.0,1,0,0,7,0.0,1.0,0.0,41.0,14.0,51.9
2024-10-27,16:30,Sun,Premier League,Matchweek 9,Home,D,Arsenal,Liverpool,2,2,0.9,0.8,45,Bukayo Saka,4-4-2,4-2-3-1,9,3,33.3,0.22,0.67,14.1,0.0,0,0,0.9,0.1,1.1,1.1,415.0,374.0,39.0,0.0,2.0,13,15.0,1.0,1.0,0.0,0.0,320.0,2.0,6.0,77.1,5610.0,2004.0,2,0.9,1.2,8.0,24.0,8.0,1.0,39.0,17.0,10.0,2.0,2.0,2.0,0.0,4.0,17.0,11,6.0,7.0,4.0,30.8,9.0,8.0,7,24,28.0,1.0,514.0,65.0,29.0,6.0,46.2,6.0,46.2,230.0,19.0,9.0,17.0,10.0,320.0,39.0,2,0,0,14,0.0,0.0,0.0,34.0,18.0,62.1,0,1,0.7,0.8,66,Cristian Romero,4-3-3,3-4-3,Match Report,11,3,27.3,0.0,0.0,12.9,0.0,0,0,0.7,0.07,-0.7,-0.7,571.0,510.0,60.0,2.0,0.0,28,18.0,8.0,1.0,5.0,0.0,445.0,1.0,20.0,77.9,7625.0,3071.0,0,0.4,0.5,6.0,32.0,16.0,4.0,55.0,20.0,15.0,3.0,0.0,0.0,0.0,0.0,19.0,14,11.0,6.0,2.0,63.6,4.0,8.0,10,29,23.0,2.0,690.0,99.0,24.0,9.0,32.1,16.0,57.1,428.0,20.0,2.0,7.0,16.0,441.0,55.0,4,0,0,12,0.0,0.0,0.0,51.0,15.0,41.7
